TF-CL-Binding_IRI	TF-CL-Binding_Label	TF_IRI	TF_Label	CL_IRI	CL_Label
http://purl.obolibrary.org/obo/EGO_0000014670	SETDB1 binding in GM18526 cell	http://purl.obolibrary.org/obo/PR_000014724	SETDB1	http://purl.obolibrary.org/obo/CLO_0024847	GM18526
http://purl.obolibrary.org/obo/EGO_0000012394	SETDB1 binding in PBDEFetal cell	http://purl.obolibrary.org/obo/PR_000014724	SETDB1	http://purl.obolibrary.org/obo/CLO_0037278	PBDEFetal
http://purl.obolibrary.org/obo/EGO_0000013414	SETDB1 binding in NT2-D1 cell	http://purl.obolibrary.org/obo/PR_000014724	SETDB1	http://purl.obolibrary.org/obo/CLO_0008207	NT2-D1
http://purl.obolibrary.org/obo/EGO_0000013056	SETDB1 binding in HepG2 cell	http://purl.obolibrary.org/obo/PR_000014724	SETDB1	http://purl.obolibrary.org/obo/CLO_0003704	HepG2
http://purl.obolibrary.org/obo/EGO_0000014906	SETDB1 binding in GM12891 cell	http://purl.obolibrary.org/obo/PR_000014724	SETDB1	http://purl.obolibrary.org/obo/CLO_0022859	GM12891
http://purl.obolibrary.org/obo/EGO_0000016667	SETDB1 binding in HeLa-S3 cell	http://purl.obolibrary.org/obo/PR_000014724	SETDB1	http://purl.obolibrary.org/obo/CLO_0003699	HeLa-S3
http://purl.obolibrary.org/obo/EGO_0000011707	SETDB1 binding in PFSK-1 cell	http://purl.obolibrary.org/obo/PR_000014724	SETDB1	http://purl.obolibrary.org/obo/CLO_0008425	PFSK-1
http://purl.obolibrary.org/obo/EGO_0000010843	SETDB1 binding in A549 cell	http://purl.obolibrary.org/obo/PR_000014724	SETDB1	http://purl.obolibrary.org/obo/CLO_0001601	A549
http://purl.obolibrary.org/obo/EGO_0000012679	SETDB1 binding in Raji cell	http://purl.obolibrary.org/obo/PR_000014724	SETDB1	http://purl.obolibrary.org/obo/CLO_0008734	Raji
http://purl.obolibrary.org/obo/EGO_0000012653	SETDB1 binding in SH-SY5Y cell	http://purl.obolibrary.org/obo/PR_000014724	SETDB1	http://purl.obolibrary.org/obo/CLO_0009015	SH-SY5Y
http://purl.obolibrary.org/obo/EGO_0000013557	SETDB1 binding in GM08714 cell	http://purl.obolibrary.org/obo/PR_000014724	SETDB1	http://purl.obolibrary.org/obo/CLO_0010422	GM08714
http://purl.obolibrary.org/obo/EGO_0000015889	SETDB1 binding in HUVEC cell	http://purl.obolibrary.org/obo/PR_000014724	SETDB1	http://purl.obolibrary.org/obo/CLO_0004307	HUVEC
http://purl.obolibrary.org/obo/EGO_0000013556	SETDB1 binding in HEK293-T-REx cell	http://purl.obolibrary.org/obo/PR_000014724	SETDB1	http://purl.obolibrary.org/obo/CLO_0037238	HEK293-T-REx
http://purl.obolibrary.org/obo/EGO_0000014699	SETDB1 binding in MCF-7 cell	http://purl.obolibrary.org/obo/PR_000014724	SETDB1	http://purl.obolibrary.org/obo/CLO_0007606	MCF-7
http://purl.obolibrary.org/obo/EGO_0000011069	SETDB1 binding in GM10847 cell	http://purl.obolibrary.org/obo/PR_000014724	SETDB1	http://purl.obolibrary.org/obo/CLO_0023758	GM10847
http://purl.obolibrary.org/obo/EGO_0000013657	SETDB1 binding in PBDE cell	http://purl.obolibrary.org/obo/PR_000014724	SETDB1	http://purl.obolibrary.org/obo/CLO_0037277	PBDE
http://purl.obolibrary.org/obo/EGO_0000012807	SETDB1 binding in SK-N-SH cell	http://purl.obolibrary.org/obo/PR_000014724	SETDB1	http://purl.obolibrary.org/obo/CLO_0009059	SK-N-SH
http://purl.obolibrary.org/obo/EGO_0000012862	SETDB1 binding in K562 cell	http://purl.obolibrary.org/obo/PR_000014724	SETDB1	http://purl.obolibrary.org/obo/CLO_0050126	K562
http://purl.obolibrary.org/obo/EGO_0000012587	HCFC1 binding in GM08714 cell	http://purl.obolibrary.org/obo/PR_000008470	HCFC1	http://purl.obolibrary.org/obo/CLO_0010422	GM08714
http://purl.obolibrary.org/obo/EGO_0000012423	HCFC1 binding in HL-60 cell	http://purl.obolibrary.org/obo/PR_000008470	HCFC1	http://purl.obolibrary.org/obo/CLO_0003775	HL-60
http://purl.obolibrary.org/obo/EGO_0000016303	HCFC1 binding in PBDEFetal cell	http://purl.obolibrary.org/obo/PR_000008470	HCFC1	http://purl.obolibrary.org/obo/CLO_0037278	PBDEFetal
http://purl.obolibrary.org/obo/EGO_0000011112	HCFC1 binding in U2OS cell	http://purl.obolibrary.org/obo/PR_000008470	HCFC1	http://purl.obolibrary.org/obo/CLO_0009454	U2OS
http://purl.obolibrary.org/obo/EGO_0000016228	HCFC1 binding in HEK293-T-REx cell	http://purl.obolibrary.org/obo/PR_000008470	HCFC1	http://purl.obolibrary.org/obo/CLO_0037238	HEK293-T-REx
http://purl.obolibrary.org/obo/EGO_0000010395	HCFC1 binding in GM18951 cell	http://purl.obolibrary.org/obo/PR_000008470	HCFC1	http://purl.obolibrary.org/obo/CLO_0026303	GM18951
http://purl.obolibrary.org/obo/EGO_0000010880	HCFC1 binding in GM19099 cell	http://purl.obolibrary.org/obo/PR_000008470	HCFC1	http://purl.obolibrary.org/obo/CLO_0025875	GM19099
http://purl.obolibrary.org/obo/EGO_0000010190	HCFC1 binding in H1-neurons cell	http://purl.obolibrary.org/obo/PR_000008470	HCFC1	http://purl.obolibrary.org/obo/CLO_0037299	H1-neurons
http://purl.obolibrary.org/obo/EGO_0000014125	HCFC1 binding in GM15510 cell	http://purl.obolibrary.org/obo/PR_000008470	HCFC1	http://purl.obolibrary.org/obo/CLO_0028068	GM15510
http://purl.obolibrary.org/obo/EGO_0000016360	HCFC1 binding in GM12878 cell	http://purl.obolibrary.org/obo/PR_000008470	HCFC1	http://purl.obolibrary.org/obo/CLO_0022851	GM12878
http://purl.obolibrary.org/obo/EGO_0000016695	HCFC1 binding in HepG2 cell	http://purl.obolibrary.org/obo/PR_000008470	HCFC1	http://purl.obolibrary.org/obo/CLO_0003704	HepG2
http://purl.obolibrary.org/obo/EGO_0000011660	HCFC1 binding in MCF-7 cell	http://purl.obolibrary.org/obo/PR_000008470	HCFC1	http://purl.obolibrary.org/obo/CLO_0007606	MCF-7
http://purl.obolibrary.org/obo/EGO_0000012184	HCFC1 binding in MCF1A-Er-Src cell	http://purl.obolibrary.org/obo/PR_000008470	HCFC1	http://purl.obolibrary.org/obo/CLO_0037240	MCF1A-Er-Src
http://purl.obolibrary.org/obo/EGO_0000012484	HCFC1 binding in HeLa-S3 cell	http://purl.obolibrary.org/obo/PR_000008470	HCFC1	http://purl.obolibrary.org/obo/CLO_0003699	HeLa-S3
http://purl.obolibrary.org/obo/EGO_0000014427	HCFC1 binding in SK-N-SH cell	http://purl.obolibrary.org/obo/PR_000008470	HCFC1	http://purl.obolibrary.org/obo/CLO_0009059	SK-N-SH
http://purl.obolibrary.org/obo/EGO_0000011417	HCFC1 binding in T-47D cell	http://purl.obolibrary.org/obo/PR_000008470	HCFC1	http://purl.obolibrary.org/obo/CLO_0009251	T-47D
http://purl.obolibrary.org/obo/EGO_0000010734	HCFC1 binding in PBDE cell	http://purl.obolibrary.org/obo/PR_000008470	HCFC1	http://purl.obolibrary.org/obo/CLO_0037277	PBDE
http://purl.obolibrary.org/obo/EGO_0000013858	HCFC1 binding in IMR90 cell	http://purl.obolibrary.org/obo/PR_000008470	HCFC1	http://purl.obolibrary.org/obo/CLO_0006951	IMR90
http://purl.obolibrary.org/obo/EGO_0000015252	HCFC1 binding in PFSK-1 cell	http://purl.obolibrary.org/obo/PR_000008470	HCFC1	http://purl.obolibrary.org/obo/CLO_0008425	PFSK-1
http://purl.obolibrary.org/obo/EGO_0000013947	HCFC1 binding in HUVEC cell	http://purl.obolibrary.org/obo/PR_000008470	HCFC1	http://purl.obolibrary.org/obo/CLO_0004307	HUVEC
http://purl.obolibrary.org/obo/EGO_0000012139	HCFC1 binding in GM10847 cell	http://purl.obolibrary.org/obo/PR_000008470	HCFC1	http://purl.obolibrary.org/obo/CLO_0023758	GM10847
http://purl.obolibrary.org/obo/EGO_0000011659	HCFC1 binding in PANC-1 cell	http://purl.obolibrary.org/obo/PR_000008470	HCFC1	http://purl.obolibrary.org/obo/CLO_0008381	PANC-1
http://purl.obolibrary.org/obo/EGO_0000011693	HCFC1 binding in HCT-116 cell	http://purl.obolibrary.org/obo/PR_000008470	HCFC1	http://purl.obolibrary.org/obo/CLO_0003665	HCT-116
http://purl.obolibrary.org/obo/EGO_0000016183	HCFC1 binding in GM19193 cell	http://purl.obolibrary.org/obo/PR_000008470	HCFC1	http://purl.obolibrary.org/obo/CLO_0027332	GM19193
http://purl.obolibrary.org/obo/EGO_0000011804	HCFC1 binding in GM18505 cell	http://purl.obolibrary.org/obo/PR_000008470	HCFC1	http://purl.obolibrary.org/obo/CLO_0024913	GM18505
http://purl.obolibrary.org/obo/EGO_0000011827	HCFC1 binding in ECC-1 cell	http://purl.obolibrary.org/obo/PR_000008470	HCFC1	http://purl.obolibrary.org/obo/CLO_0037231	ECC-1
http://purl.obolibrary.org/obo/EGO_0000011221	HCFC1 binding in HEK293 cell	http://purl.obolibrary.org/obo/PR_000008470	HCFC1	http://purl.obolibrary.org/obo/CLO_0001230	HEK293
http://purl.obolibrary.org/obo/EGO_0000015061	HCFC1 binding in NB4 cell	http://purl.obolibrary.org/obo/PR_000008470	HCFC1	http://purl.obolibrary.org/obo/CLO_0007947	NB4
http://purl.obolibrary.org/obo/EGO_0000012177	HCFC1 binding in SK-N-SH_RA cell	http://purl.obolibrary.org/obo/PR_000008470	HCFC1	http://purl.obolibrary.org/obo/CLO_0037234	SK-N-SH_RA
http://purl.obolibrary.org/obo/EGO_0000012985	HCFC1 binding in K562 cell	http://purl.obolibrary.org/obo/PR_000008470	HCFC1	http://purl.obolibrary.org/obo/CLO_0050126	K562
http://purl.obolibrary.org/obo/EGO_0000016250	HCFC1 binding in SK-N-MC cell	http://purl.obolibrary.org/obo/PR_000008470	HCFC1	http://purl.obolibrary.org/obo/CLO_0009058	SK-N-MC
http://purl.obolibrary.org/obo/EGO_0000015082	HCFC1 binding in GM12892 cell	http://purl.obolibrary.org/obo/PR_000008470	HCFC1	http://purl.obolibrary.org/obo/CLO_0022856	GM12892
http://purl.obolibrary.org/obo/EGO_0000012845	HCFC1 binding in SH-SY5Y cell	http://purl.obolibrary.org/obo/PR_000008470	HCFC1	http://purl.obolibrary.org/obo/CLO_0009015	SH-SY5Y
http://purl.obolibrary.org/obo/EGO_0000013698	HCFC1 binding in GM18526 cell	http://purl.obolibrary.org/obo/PR_000008470	HCFC1	http://purl.obolibrary.org/obo/CLO_0024847	GM18526
http://purl.obolibrary.org/obo/EGO_0000010482	HCFC1 binding in U87 cell	http://purl.obolibrary.org/obo/PR_000008470	HCFC1	http://purl.obolibrary.org/obo/CLO_0009464	U87
http://purl.obolibrary.org/obo/EGO_0000015542	HCFC1 binding in A549 cell	http://purl.obolibrary.org/obo/PR_000008470	HCFC1	http://purl.obolibrary.org/obo/CLO_0001601	A549
http://purl.obolibrary.org/obo/EGO_0000012135	HCFC1 binding in GM12891 cell	http://purl.obolibrary.org/obo/PR_000008470	HCFC1	http://purl.obolibrary.org/obo/CLO_0022859	GM12891
http://purl.obolibrary.org/obo/EGO_0000014539	HCFC1 binding in H1-hESC cell	http://purl.obolibrary.org/obo/PR_000008470	HCFC1	http://purl.obolibrary.org/obo/CLO_0037281	H1-hESC
http://purl.obolibrary.org/obo/EGO_0000013706	HCFC1 binding in Raji cell	http://purl.obolibrary.org/obo/PR_000008470	HCFC1	http://purl.obolibrary.org/obo/CLO_0008734	Raji
http://purl.obolibrary.org/obo/EGO_0000010444	HCFC1 binding in NT2-D1 cell	http://purl.obolibrary.org/obo/PR_000008470	HCFC1	http://purl.obolibrary.org/obo/CLO_0008207	NT2-D1
http://purl.obolibrary.org/obo/EGO_0000012765	c-Jun binding in GM12891 cell	http://purl.obolibrary.org/obo/PR_000009232	c-Jun	http://purl.obolibrary.org/obo/CLO_0022859	GM12891
http://purl.obolibrary.org/obo/EGO_0000010274	c-Jun binding in U2OS cell	http://purl.obolibrary.org/obo/PR_000009232	c-Jun	http://purl.obolibrary.org/obo/CLO_0009454	U2OS
http://purl.obolibrary.org/obo/EGO_0000015167	c-Jun binding in NT2-D1 cell	http://purl.obolibrary.org/obo/PR_000009232	c-Jun	http://purl.obolibrary.org/obo/CLO_0008207	NT2-D1
http://purl.obolibrary.org/obo/EGO_0000013183	c-Jun binding in GM12878 cell	http://purl.obolibrary.org/obo/PR_000009232	c-Jun	http://purl.obolibrary.org/obo/CLO_0022851	GM12878
http://purl.obolibrary.org/obo/EGO_0000015707	c-Jun binding in HEK293-T-REx cell	http://purl.obolibrary.org/obo/PR_000009232	c-Jun	http://purl.obolibrary.org/obo/CLO_0037238	HEK293-T-REx
http://purl.obolibrary.org/obo/EGO_0000016021	c-Jun binding in H1-hESC cell	http://purl.obolibrary.org/obo/PR_000009232	c-Jun	http://purl.obolibrary.org/obo/CLO_0037281	H1-hESC
http://purl.obolibrary.org/obo/EGO_0000016516	c-Jun binding in U87 cell	http://purl.obolibrary.org/obo/PR_000009232	c-Jun	http://purl.obolibrary.org/obo/CLO_0009464	U87
http://purl.obolibrary.org/obo/EGO_0000015302	c-Jun binding in T-47D cell	http://purl.obolibrary.org/obo/PR_000009232	c-Jun	http://purl.obolibrary.org/obo/CLO_0009251	T-47D
http://purl.obolibrary.org/obo/EGO_0000010912	c-Jun binding in GM19193 cell	http://purl.obolibrary.org/obo/PR_000009232	c-Jun	http://purl.obolibrary.org/obo/CLO_0027332	GM19193
http://purl.obolibrary.org/obo/EGO_0000013686	c-Jun binding in HUVEC cell	http://purl.obolibrary.org/obo/PR_000009232	c-Jun	http://purl.obolibrary.org/obo/CLO_0004307	HUVEC
http://purl.obolibrary.org/obo/EGO_0000013759	c-Jun binding in GM19099 cell	http://purl.obolibrary.org/obo/PR_000009232	c-Jun	http://purl.obolibrary.org/obo/CLO_0025875	GM19099
http://purl.obolibrary.org/obo/EGO_0000010394	c-Jun binding in GM18505 cell	http://purl.obolibrary.org/obo/PR_000009232	c-Jun	http://purl.obolibrary.org/obo/CLO_0024913	GM18505
http://purl.obolibrary.org/obo/EGO_0000010916	c-Jun binding in SK-N-SH cell	http://purl.obolibrary.org/obo/PR_000009232	c-Jun	http://purl.obolibrary.org/obo/CLO_0009059	SK-N-SH
http://purl.obolibrary.org/obo/EGO_0000010290	c-Jun binding in HepG2 cell	http://purl.obolibrary.org/obo/PR_000009232	c-Jun	http://purl.obolibrary.org/obo/CLO_0003704	HepG2
http://purl.obolibrary.org/obo/EGO_0000010609	c-Jun binding in PBDE cell	http://purl.obolibrary.org/obo/PR_000009232	c-Jun	http://purl.obolibrary.org/obo/CLO_0037277	PBDE
http://purl.obolibrary.org/obo/EGO_0000015622	c-Jun binding in GM18526 cell	http://purl.obolibrary.org/obo/PR_000009232	c-Jun	http://purl.obolibrary.org/obo/CLO_0024847	GM18526
http://purl.obolibrary.org/obo/EGO_0000015793	c-Jun binding in PBDEFetal cell	http://purl.obolibrary.org/obo/PR_000009232	c-Jun	http://purl.obolibrary.org/obo/CLO_0037278	PBDEFetal
http://purl.obolibrary.org/obo/EGO_0000015800	c-Jun binding in H1-neurons cell	http://purl.obolibrary.org/obo/PR_000009232	c-Jun	http://purl.obolibrary.org/obo/CLO_0037299	H1-neurons
http://purl.obolibrary.org/obo/EGO_0000014338	c-Jun binding in Raji cell	http://purl.obolibrary.org/obo/PR_000009232	c-Jun	http://purl.obolibrary.org/obo/CLO_0008734	Raji
http://purl.obolibrary.org/obo/EGO_0000010259	c-Jun binding in GM08714 cell	http://purl.obolibrary.org/obo/PR_000009232	c-Jun	http://purl.obolibrary.org/obo/CLO_0010422	GM08714
http://purl.obolibrary.org/obo/EGO_0000011286	c-Jun binding in HCT-116 cell	http://purl.obolibrary.org/obo/PR_000009232	c-Jun	http://purl.obolibrary.org/obo/CLO_0003665	HCT-116
http://purl.obolibrary.org/obo/EGO_0000016692	c-Jun binding in SH-SY5Y cell	http://purl.obolibrary.org/obo/PR_000009232	c-Jun	http://purl.obolibrary.org/obo/CLO_0009015	SH-SY5Y
http://purl.obolibrary.org/obo/EGO_0000010441	c-Jun binding in ECC-1 cell	http://purl.obolibrary.org/obo/PR_000009232	c-Jun	http://purl.obolibrary.org/obo/CLO_0037231	ECC-1
http://purl.obolibrary.org/obo/EGO_0000012439	c-Jun binding in GM10847 cell	http://purl.obolibrary.org/obo/PR_000009232	c-Jun	http://purl.obolibrary.org/obo/CLO_0023758	GM10847
http://purl.obolibrary.org/obo/EGO_0000016623	c-Jun binding in SK-N-SH_RA cell	http://purl.obolibrary.org/obo/PR_000009232	c-Jun	http://purl.obolibrary.org/obo/CLO_0037234	SK-N-SH_RA
http://purl.obolibrary.org/obo/EGO_0000016481	c-Jun binding in MCF1A-Er-Src cell	http://purl.obolibrary.org/obo/PR_000009232	c-Jun	http://purl.obolibrary.org/obo/CLO_0037240	MCF1A-Er-Src
http://purl.obolibrary.org/obo/EGO_0000015171	c-Jun binding in HEK293 cell	http://purl.obolibrary.org/obo/PR_000009232	c-Jun	http://purl.obolibrary.org/obo/CLO_0001230	HEK293
http://purl.obolibrary.org/obo/EGO_0000013678	c-Jun binding in NB4 cell	http://purl.obolibrary.org/obo/PR_000009232	c-Jun	http://purl.obolibrary.org/obo/CLO_0007947	NB4
http://purl.obolibrary.org/obo/EGO_0000013741	c-Jun binding in PANC-1 cell	http://purl.obolibrary.org/obo/PR_000009232	c-Jun	http://purl.obolibrary.org/obo/CLO_0008381	PANC-1
http://purl.obolibrary.org/obo/EGO_0000011484	c-Jun binding in SK-N-MC cell	http://purl.obolibrary.org/obo/PR_000009232	c-Jun	http://purl.obolibrary.org/obo/CLO_0009058	SK-N-MC
http://purl.obolibrary.org/obo/EGO_0000013074	c-Jun binding in GM18951 cell	http://purl.obolibrary.org/obo/PR_000009232	c-Jun	http://purl.obolibrary.org/obo/CLO_0026303	GM18951
http://purl.obolibrary.org/obo/EGO_0000013533	c-Jun binding in IMR90 cell	http://purl.obolibrary.org/obo/PR_000009232	c-Jun	http://purl.obolibrary.org/obo/CLO_0006951	IMR90
http://purl.obolibrary.org/obo/EGO_0000016710	c-Jun binding in GM12892 cell	http://purl.obolibrary.org/obo/PR_000009232	c-Jun	http://purl.obolibrary.org/obo/CLO_0022856	GM12892
http://purl.obolibrary.org/obo/EGO_0000011698	c-Jun binding in GM15510 cell	http://purl.obolibrary.org/obo/PR_000009232	c-Jun	http://purl.obolibrary.org/obo/CLO_0028068	GM15510
http://purl.obolibrary.org/obo/EGO_0000013111	c-Jun binding in A549 cell	http://purl.obolibrary.org/obo/PR_000009232	c-Jun	http://purl.obolibrary.org/obo/CLO_0001601	A549
http://purl.obolibrary.org/obo/EGO_0000012797	c-Jun binding in HL-60 cell	http://purl.obolibrary.org/obo/PR_000009232	c-Jun	http://purl.obolibrary.org/obo/CLO_0003775	HL-60
http://purl.obolibrary.org/obo/EGO_0000015968	c-Jun binding in MCF-7 cell	http://purl.obolibrary.org/obo/PR_000009232	c-Jun	http://purl.obolibrary.org/obo/CLO_0007606	MCF-7
http://purl.obolibrary.org/obo/EGO_0000011292	c-Jun binding in K562 cell	http://purl.obolibrary.org/obo/PR_000009232	c-Jun	http://purl.obolibrary.org/obo/CLO_0050126	K562
http://purl.obolibrary.org/obo/EGO_0000012240	c-Jun binding in HeLa-S3 cell	http://purl.obolibrary.org/obo/PR_000009232	c-Jun	http://purl.obolibrary.org/obo/CLO_0003699	HeLa-S3
http://purl.obolibrary.org/obo/EGO_0000016278	c-Jun binding in PFSK-1 cell	http://purl.obolibrary.org/obo/PR_000009232	c-Jun	http://purl.obolibrary.org/obo/CLO_0008425	PFSK-1
http://purl.obolibrary.org/obo/EGO_0000014633	CtBP2 binding in GM15510 cell	http://purl.obolibrary.org/obo/PR_000005995	CtBP2	http://purl.obolibrary.org/obo/CLO_0028068	GM15510
http://purl.obolibrary.org/obo/EGO_0000011399	CtBP2 binding in GM18951 cell	http://purl.obolibrary.org/obo/PR_000005995	CtBP2	http://purl.obolibrary.org/obo/CLO_0026303	GM18951
http://purl.obolibrary.org/obo/EGO_0000013127	CtBP2 binding in K562 cell	http://purl.obolibrary.org/obo/PR_000005995	CtBP2	http://purl.obolibrary.org/obo/CLO_0050126	K562
http://purl.obolibrary.org/obo/EGO_0000013955	CtBP2 binding in GM12891 cell	http://purl.obolibrary.org/obo/PR_000005995	CtBP2	http://purl.obolibrary.org/obo/CLO_0022859	GM12891
http://purl.obolibrary.org/obo/EGO_0000016473	CtBP2 binding in GM18526 cell	http://purl.obolibrary.org/obo/PR_000005995	CtBP2	http://purl.obolibrary.org/obo/CLO_0024847	GM18526
http://purl.obolibrary.org/obo/EGO_0000016320	CtBP2 binding in PANC-1 cell	http://purl.obolibrary.org/obo/PR_000005995	CtBP2	http://purl.obolibrary.org/obo/CLO_0008381	PANC-1
http://purl.obolibrary.org/obo/EGO_0000015807	CtBP2 binding in PBDEFetal cell	http://purl.obolibrary.org/obo/PR_000005995	CtBP2	http://purl.obolibrary.org/obo/CLO_0037278	PBDEFetal
http://purl.obolibrary.org/obo/EGO_0000016723	CtBP2 binding in GM08714 cell	http://purl.obolibrary.org/obo/PR_000005995	CtBP2	http://purl.obolibrary.org/obo/CLO_0010422	GM08714
http://purl.obolibrary.org/obo/EGO_0000010915	CtBP2 binding in SH-SY5Y cell	http://purl.obolibrary.org/obo/PR_000005995	CtBP2	http://purl.obolibrary.org/obo/CLO_0009015	SH-SY5Y
http://purl.obolibrary.org/obo/EGO_0000016706	CtBP2 binding in PBDE cell	http://purl.obolibrary.org/obo/PR_000005995	CtBP2	http://purl.obolibrary.org/obo/CLO_0037277	PBDE
http://purl.obolibrary.org/obo/EGO_0000013165	CtBP2 binding in SK-N-SH_RA cell	http://purl.obolibrary.org/obo/PR_000005995	CtBP2	http://purl.obolibrary.org/obo/CLO_0037234	SK-N-SH_RA
http://purl.obolibrary.org/obo/EGO_0000012187	CtBP2 binding in MCF-7 cell	http://purl.obolibrary.org/obo/PR_000005995	CtBP2	http://purl.obolibrary.org/obo/CLO_0007606	MCF-7
http://purl.obolibrary.org/obo/EGO_0000013323	CtBP2 binding in Raji cell	http://purl.obolibrary.org/obo/PR_000005995	CtBP2	http://purl.obolibrary.org/obo/CLO_0008734	Raji
http://purl.obolibrary.org/obo/EGO_0000015623	CtBP2 binding in HEK293-T-REx cell	http://purl.obolibrary.org/obo/PR_000005995	CtBP2	http://purl.obolibrary.org/obo/CLO_0037238	HEK293-T-REx
http://purl.obolibrary.org/obo/EGO_0000014239	CtBP2 binding in H1-neurons cell	http://purl.obolibrary.org/obo/PR_000005995	CtBP2	http://purl.obolibrary.org/obo/CLO_0037299	H1-neurons
http://purl.obolibrary.org/obo/EGO_0000012082	CtBP2 binding in GM10847 cell	http://purl.obolibrary.org/obo/PR_000005995	CtBP2	http://purl.obolibrary.org/obo/CLO_0023758	GM10847
http://purl.obolibrary.org/obo/EGO_0000012740	CtBP2 binding in GM19099 cell	http://purl.obolibrary.org/obo/PR_000005995	CtBP2	http://purl.obolibrary.org/obo/CLO_0025875	GM19099
http://purl.obolibrary.org/obo/EGO_0000015389	CtBP2 binding in U2OS cell	http://purl.obolibrary.org/obo/PR_000005995	CtBP2	http://purl.obolibrary.org/obo/CLO_0009454	U2OS
http://purl.obolibrary.org/obo/EGO_0000010530	CtBP2 binding in MCF1A-Er-Src cell	http://purl.obolibrary.org/obo/PR_000005995	CtBP2	http://purl.obolibrary.org/obo/CLO_0037240	MCF1A-Er-Src
http://purl.obolibrary.org/obo/EGO_0000012084	CtBP2 binding in HCT-116 cell	http://purl.obolibrary.org/obo/PR_000005995	CtBP2	http://purl.obolibrary.org/obo/CLO_0003665	HCT-116
